"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.850000,0,137,0,184549377,yes,1.000000
5,,52.251351,63.270270,0,157,0,184549377,yes,1.000000
4,,49.807143,56.642857,0,195,0,184549377,yes,1.000000
3,,49.362500,57.166667,0,214,0,184549377,yes,1.000000
2,,13.186111,13.166667,0,697,0,184549377,no,0.998525
1,,5.052273,5.090909,0,712,0,184549377,yes,1.000000
