"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.775000,0,140,0,184549377,yes,1.000000
5,,52.251351,63.783784,0,156,0,184549377,yes,1.000000
4,,49.807143,56.035714,0,188,0,184549377,yes,1.000000
3,,49.362500,58.000000,0,209,0,184549377,yes,1.000000
2,,13.186111,13.305556,0,712,0,184549377,yes,1.000000
1,,5.052273,5.136364,0,712,0,184549377,yes,1.000000
