"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.850000,0,147,0,184549377,yes,1.000000
5,,52.251351,63.108108,0,160,0,184549377,yes,1.000000
4,,49.807143,55.392857,0,196,0,184549377,yes,1.000000
3,,49.362500,57.125000,0,223,0,184549377,yes,1.000000
2,,13.186111,13.263889,0,727,0,184549377,yes,1.000000
1,,5.052273,5.068182,0,751,0,184549377,yes,1.000000
