"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,58.775000,0,156,0,184549377,yes,1.000000
5,,52.251351,58.648649,0,170,0,184549377,yes,1.000000
4,,49.807143,52.821429,0,209,0,184549377,yes,1.000000
3,,49.362500,56.958333,0,225,0,184549377,yes,1.000000
2,,13.186111,13.444444,0,715,0,184549377,yes,1.000000
1,,5.052273,5.159091,0,722,0,184549377,yes,1.000000
