"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,191.425000,0,511,0,184549377,yes,1.000000
5,,52.251351,182.243243,0,512,0,184549377,yes,1.000000
4,,49.807143,165.857143,0,536,0,184549377,yes,1.000000
3,,49.362500,165.958333,0,509,0,184549377,yes,1.000000
2,,13.186111,21.583333,0,699,0,184549377,yes,1.000000
1,,5.052273,5.204545,0,704,0,184549377,yes,1.000000
