"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,65.175000,0,236,0,184549377,yes,1.000000
5,,52.251351,66.405405,0,254,0,184549377,yes,1.000000
4,,49.807143,60.321429,0,263,0,184549377,yes,1.000000
3,,49.362500,62.916667,0,304,0,184549377,yes,1.000000
2,,13.186111,25.763889,0,729,0,184549377,yes,1.000000
1,,5.052273,5.113636,0,737,0,184549377,yes,1.000000
