"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,473.450000,0,1148,0,184549377,yes,1.000000
5,,52.251351,411.837838,0,1126,0,184549377,yes,1.000000
4,,49.807143,394.714286,0,1109,0,184549377,yes,1.000000
3,,49.362500,401.750000,0,1114,0,184549377,yes,1.000000
2,,13.186111,52.347222,0,771,0,184549377,yes,1.000000
1,,5.052273,11.613636,0,760,0,184549377,yes,1.000000
