"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,447.475000,0,1090,0,184549377,yes,1.000000
5,,52.251351,391.972973,0,1082,0,184549377,yes,1.000000
4,,49.807143,377.964286,0,1061,0,184549377,yes,1.000000
3,,49.362500,377.333333,0,1071,0,184549377,yes,1.000000
2,,13.186111,52.902778,0,801,0,184549377,yes,1.000000
1,,5.052273,13.090909,0,779,0,184549377,yes,1.000000
