"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,445.550000,0,953,0,184549377,yes,1.000000
5,,52.251351,374.486486,0,948,0,184549377,yes,1.000000
4,,49.807143,357.178571,0,960,0,184549377,yes,1.000000
3,,49.362500,389.541667,0,937,0,184549377,yes,1.000000
2,,13.186111,14.305556,0,705,0,184549377,yes,1.000000
1,,5.052273,5.727273,0,732,0,184549377,yes,1.000000
