"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,458.825000,0,1109,0,184549377,yes,1.000000
5,,52.251351,384.405405,0,1102,0,184549377,yes,1.000000
4,,49.807143,379.892857,0,1080,0,184549377,yes,1.000000
3,,49.362500,375.500000,0,1068,0,184549377,yes,1.000000
2,,13.186111,63.625000,0,806,0,184549377,yes,1.000000
1,,5.052273,16.568182,0,770,0,184549377,yes,1.000000
