"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,425.625000,0,927,0,184549377,yes,1.000000
5,,52.251351,353.918919,0,922,0,184549377,yes,1.000000
4,,49.807143,337.750000,0,926,0,184549377,yes,1.000000
3,,49.362500,358.000000,0,911,0,184549377,yes,1.000000
2,,13.186111,15.361111,0,711,0,184549377,yes,1.000000
1,,5.052273,5.727273,0,725,0,184549377,yes,1.000000
