"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.258667,6.966667,0,91,0,184549377,yes,1.000000
1,,1.560000,2.346667,0,79,0,184549377,yes,1.000000
