"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.258667,6.966667,0,81,0,184549377,yes,1.000000
1,,1.560000,1.773333,0,74,0,184549377,yes,1.000000
