"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,11.313333,0,104,0,184549377,yes,1.000000
1,,0.780000,5.400000,0,102,0,184549377,yes,1.000000
