"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,7.960000,0,84,0,184549377,yes,1.000000
1,,0.780000,0.893333,0,73,0,184549377,yes,1.000000
