"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,8.620000,0,99,0,184549377,yes,1.000000
1,,0.780000,4.733333,0,92,0,184549377,yes,1.000000
