"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,6.126667,0,87,0,184549377,yes,1.000000
1,,0.780000,0.800000,0,62,0,184549377,yes,1.000000
