"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,1.314667,12.306667,0,102,0,184549377,yes,1.000000
1,,0.780000,3.106667,0,93,0,184549377,yes,1.000000
