"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
2,,5.932125,23.519448,0,757,0,184549377,yes,1.000000
1,,0.853247,3.555324,0,730,0,184549377,yes,1.000000
