"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
6,,58.737500,195.925000,0,546,0,184549377,yes,1.000000
5,,52.251351,206.081081,0,567,0,184549377,yes,1.000000
4,,49.807143,178.464286,0,570,0,184549377,yes,1.000000
3,,49.362500,180.833333,0,543,0,184549377,yes,1.000000
2,,13.186111,13.361111,0,696,0,184549377,yes,1.000000
1,,5.052273,5.250000,0,716,0,184549377,yes,1.000000
